commune_code;commune;population_2020;departement_code;departement;region_code;region
88179;Fouchécourt;44;88;Vosges;44;Grand Est
88180;Frain;131;88;Vosges;44;Grand Est
88181;Fraize;2902;88;Vosges;44;Grand Est
88182;Frapelle;193;88;Vosges;44;Grand Est
88183;Frebécourt;302;88;Vosges;44;Grand Est
88184;Fremifontaine;483;88;Vosges;44;Grand Est
88185;Frenelle-la-Grande;109;88;Vosges;44;Grand Est
88186;Frenelle-la-Petite;44;88;Vosges;44;Grand Est
88187;Frénois;51;88;Vosges;44;Grand Est
88188;Fresse-sur-Moselle;1749;88;Vosges;44;Grand Est
88189;Fréville;153;88;Vosges;44;Grand Est
88190;Frizon;510;88;Vosges;44;Grand Est
88192;Gelvécourt-et-Adompt;113;88;Vosges;44;Grand Est
88193;Gemaingoutte;136;88;Vosges;44;Grand Est
88194;Gemmelaincourt;155;88;Vosges;44;Grand Est
88195;Gendreville;106;88;Vosges;44;Grand Est
88196;Gérardmer;8133;88;Vosges;44;Grand Est
88197;Gerbamont;367;88;Vosges;44;Grand Est
88198;Gerbépal;586;88;Vosges;44;Grand Est
88199;Gignéville;79;88;Vosges;44;Grand Est
88200;Gigney;47;88;Vosges;44;Grand Est
88201;Girancourt;903;88;Vosges;44;Grand Est
88202;Gircourt-lès-Viéville;180;88;Vosges;44;Grand Est
88203;Girecourt-sur-Durbion;339;88;Vosges;44;Grand Est
88205;Girmont-Val-d'Ajol;246;88;Vosges;44;Grand Est
88206;Gironcourt-sur-Vraine;955;88;Vosges;44;Grand Est
88208;Godoncourt;131;88;Vosges;44;Grand Est
88209;Golbey;8606;88;Vosges;44;Grand Est
88210;Gorhey;181;88;Vosges;44;Grand Est
88212;Grand;370;88;Vosges;44;Grand Est
88213;La Grande-Fosse;123;88;Vosges;44;Grand Est
88214;Grandrupt-de-Bains;84;88;Vosges;44;Grand Est
88215;Grandrupt;75;88;Vosges;44;Grand Est
88216;Grandvillers;764;88;Vosges;44;Grand Est
88218;Granges-Aumontzey;2700;88;Vosges;44;Grand Est
88219;Greux;159;88;Vosges;44;Grand Est
88220;Grignoncourt;37;88;Vosges;44;Grand Est
88221;Gruey-lès-Surance;257;88;Vosges;44;Grand Est
88222;Gugnécourt;232;88;Vosges;44;Grand Est
88223;Gugney-aux-Aulx;153;88;Vosges;44;Grand Est
88224;Hadigny-les-Verrières;404;88;Vosges;44;Grand Est
88225;Hadol;2377;88;Vosges;44;Grand Est
88226;Hagécourt;114;88;Vosges;44;Grand Est
88227;Hagnéville-et-Roncourt;88;88;Vosges;44;Grand Est
88228;Haillainville;168;88;Vosges;44;Grand Est
88229;Harchéchamp;77;88;Vosges;44;Grand Est
88230;Hardancourt;40;88;Vosges;44;Grand Est
88231;Haréville;481;88;Vosges;44;Grand Est
88232;Harmonville;235;88;Vosges;44;Grand Est
88233;Harol;626;88;Vosges;44;Grand Est
88236;La Haye;110;88;Vosges;44;Grand Est
88237;Hennecourt;359;88;Vosges;44;Grand Est
88238;Hennezel;404;88;Vosges;44;Grand Est
88239;Hergugney;137;88;Vosges;44;Grand Est
88240;Herpelmont;281;88;Vosges;44;Grand Est
88241;Houécourt;440;88;Vosges;44;Grand Est
88242;Houéville;48;88;Vosges;44;Grand Est
88243;Housseras;494;88;Vosges;44;Grand Est
88244;La Houssière;592;88;Vosges;44;Grand Est
88245;Hurbache;320;88;Vosges;44;Grand Est
88246;Hymont;477;88;Vosges;44;Grand Est
88247;Igney;1181;88;Vosges;44;Grand Est
88248;Isches;159;88;Vosges;44;Grand Est
88249;Jainvillotte;78;88;Vosges;44;Grand Est
88250;Jarménil;465;88;Vosges;44;Grand Est
88251;Jeanménil;1110;88;Vosges;44;Grand Est
88252;Jésonville;127;88;Vosges;44;Grand Est
88253;Jeuxey;689;88;Vosges;44;Grand Est
88254;Jorxey;85;88;Vosges;44;Grand Est
88255;Jubainville;93;88;Vosges;44;Grand Est
88256;Jussarupt;272;88;Vosges;44;Grand Est
88257;Juvaincourt;186;88;Vosges;44;Grand Est
88258;Lamarche;939;88;Vosges;44;Grand Est
88259;Landaville;299;88;Vosges;44;Grand Est
88260;Langley;165;88;Vosges;44;Grand Est
88261;Laval-sur-Vologne;637;88;Vosges;44;Grand Est
88262;Laveline-devant-Bruyères;630;88;Vosges;44;Grand Est
88263;Laveline-du-Houx;223;88;Vosges;44;Grand Est
88264;Légéville-et-Bonfays;43;88;Vosges;44;Grand Est
88265;Lemmecourt;30;88;Vosges;44;Grand Est
88266;Lépanges-sur-Vologne;875;88;Vosges;44;Grand Est
88267;Lerrain;473;88;Vosges;44;Grand Est
88268;Lesseux;161;88;Vosges;44;Grand Est
88269;Liézey;278;88;Vosges;44;Grand Est
88270;Liffol-le-Grand;2154;88;Vosges;44;Grand Est
88271;Lignéville;316;88;Vosges;44;Grand Est
88272;Lironcourt;73;88;Vosges;44;Grand Est
88273;Longchamp;463;88;Vosges;44;Grand Est
88274;Longchamp-sous-Châtenois;69;88;Vosges;44;Grand Est
88275;Lubine;221;88;Vosges;44;Grand Est
88276;Lusse;436;88;Vosges;44;Grand Est
88277;Luvigny;108;88;Vosges;44;Grand Est
88278;Maconcourt;78;88;Vosges;44;Grand Est
88279;Madecourt;55;88;Vosges;44;Grand Est
88280;Madegney;118;88;Vosges;44;Grand Est
88281;Madonne-et-Lamerey;391;88;Vosges;44;Grand Est
88283;Malaincourt;88;88;Vosges;44;Grand Est
88284;Mandray;593;88;Vosges;44;Grand Est
88285;Mandres-sur-Vair;464;88;Vosges;44;Grand Est
88286;Marainville-sur-Madon;93;88;Vosges;44;Grand Est
88287;Marey;70;88;Vosges;44;Grand Est
88288;Maroncourt;11;88;Vosges;44;Grand Est
88289;Martigny-les-Bains;799;88;Vosges;44;Grand Est
88290;Martigny-les-Gerbonvaux;107;88;Vosges;44;Grand Est
88291;Martinvelle;120;88;Vosges;44;Grand Est
88292;Mattaincourt;835;88;Vosges;44;Grand Est
88293;Maxey-sur-Meuse;232;88;Vosges;44;Grand Est
88294;Mazeley;269;88;Vosges;44;Grand Est
88295;Mazirot;223;88;Vosges;44;Grand Est
88296;Médonville;93;88;Vosges;44;Grand Est
88297;Méménil;150;88;Vosges;44;Grand Est
88298;Ménarmont;72;88;Vosges;44;Grand Est
88299;Ménil-en-Xaintois;153;88;Vosges;44;Grand Est
88300;Ménil-de-Senones;137;88;Vosges;44;Grand Est
88301;Ménil-sur-Belvitte;301;88;Vosges;44;Grand Est
88302;Le Ménil;1073;88;Vosges;44;Grand Est
88303;Midrevaux;220;88;Vosges;44;Grand Est
88304;Mirecourt;5285;88;Vosges;44;Grand Est
88305;Moncel-sur-Vair;204;88;Vosges;44;Grand Est
88306;Le Mont;50;88;Vosges;44;Grand Est
88307;Mont-lès-Lamarche;99;88;Vosges;44;Grand Est
88308;Mont-lès-Neufchâteau;300;88;Vosges;44;Grand Est
88309;Monthureux-le-Sec;158;88;Vosges;44;Grand Est
88310;Monthureux-sur-Saône;862;88;Vosges;44;Grand Est
88311;Montmotier;48;88;Vosges;44;Grand Est
88312;Morelmaison;213;88;Vosges;44;Grand Est
88313;Moriville;431;88;Vosges;44;Grand Est
88314;Morizécourt;109;88;Vosges;44;Grand Est
88315;Mortagne;167;88;Vosges;44;Grand Est
88316;Morville;50;88;Vosges;44;Grand Est
88317;Moussey;638;88;Vosges;44;Grand Est
88318;Moyemont;221;88;Vosges;44;Grand Est
88319;Moyenmoutier;3237;88;Vosges;44;Grand Est
88320;Nayemont-les-Fosses;814;88;Vosges;44;Grand Est
88321;Neufchâteau;6639;88;Vosges;44;Grand Est
88322;La Neuveville-devant-Lépanges;502;88;Vosges;44;Grand Est
88324;La Neuveville-sous-Châtenois;378;88;Vosges;44;Grand Est
88325;La Neuveville-sous-Montfort;178;88;Vosges;44;Grand Est
88326;Neuvillers-sur-Fave;340;88;Vosges;44;Grand Est
88327;Nomexy;2109;88;Vosges;44;Grand Est
88328;Nompatelize;540;88;Vosges;44;Grand Est
88330;Nonville;202;88;Vosges;44;Grand Est
88331;Nonzeville;50;88;Vosges;44;Grand Est
88332;Norroy;225;88;Vosges;44;Grand Est
88333;Nossoncourt;113;88;Vosges;44;Grand Est
88334;Oëlleville;302;88;Vosges;44;Grand Est
88335;Offroicourt;152;88;Vosges;44;Grand Est
88336;Ollainville;63;88;Vosges;44;Grand Est
88338;Ortoncourt;90;88;Vosges;44;Grand Est
88340;Padoux;514;88;Vosges;44;Grand Est
88341;Pair-et-Grandrupt;510;88;Vosges;44;Grand Est
88342;Pallegney;176;88;Vosges;44;Grand Est
88343;Parey-sous-Montfort;144;88;Vosges;44;Grand Est
88344;Pargny-sous-Mureau;183;88;Vosges;44;Grand Est
88345;La Petite-Fosse;80;88;Vosges;44;Grand Est
88346;La Petite-Raon;755;88;Vosges;44;Grand Est
88347;Pierrefitte;130;88;Vosges;44;Grand Est
88348;Pierrepont-sur-l'Arentèle;138;88;Vosges;44;Grand Est
88349;Plainfaing;1706;88;Vosges;44;Grand Est
88350;Pleuvezain;77;88;Vosges;44;Grand Est
88351;Plombières-les-Bains;1687;88;Vosges;44;Grand Est
88352;Pompierre;231;88;Vosges;44;Grand Est
88353;Pont-lès-Bonfays;101;88;Vosges;44;Grand Est
88354;Pont-sur-Madon;174;88;Vosges;44;Grand Est
88355;Portieux;1268;88;Vosges;44;Grand Est
88356;Les Poulières;238;88;Vosges;44;Grand Est
88357;Poussay;698;88;Vosges;44;Grand Est
88358;Pouxeux;1987;88;Vosges;44;Grand Est
88359;Prey;96;88;Vosges;44;Grand Est
88360;Provenchères-lès-Darney;160;88;Vosges;44;Grand Est
88361;Provenchères-et-Colroy;1389;88;Vosges;44;Grand Est
88362;Le Puid;96;88;Vosges;44;Grand Est
88363;Punerot;158;88;Vosges;44;Grand Est
88364;Puzieux;150;88;Vosges;44;Grand Est
88365;Racécourt;167;88;Vosges;44;Grand Est
88366;Rainville;278;88;Vosges;44;Grand Est
88367;Rambervillers;5286;88;Vosges;44;Grand Est
88368;Ramecourt;186;88;Vosges;44;Grand Est
88369;Ramonchamp;2035;88;Vosges;44;Grand Est
88370;Rancourt;60;88;Vosges;44;Grand Est
88371;Raon-aux-Bois;1241;88;Vosges;44;Grand Est
88372;Raon-l'Étape;6426;88;Vosges;44;Grand Est
88373;Raon-sur-Plaine;149;88;Vosges;44;Grand Est
88374;Rapey;23;88;Vosges;44;Grand Est
88375;Raves;469;88;Vosges;44;Grand Est
88376;Rebeuville;285;88;Vosges;44;Grand Est
88377;Regnévelle;125;88;Vosges;44;Grand Est
88378;Regney;84;88;Vosges;44;Grand Est
88379;Rehaincourt;355;88;Vosges;44;Grand Est
88380;Rehaupal;211;88;Vosges;44;Grand Est
88381;Relanges;211;88;Vosges;44;Grand Est
88382;Remicourt;64;88;Vosges;44;Grand Est
88383;Remiremont;7728;88;Vosges;44;Grand Est
88385;Remoncourt;610;88;Vosges;44;Grand Est
88386;Remomeix;483;88;Vosges;44;Grand Est
88387;Removille;212;88;Vosges;44;Grand Est
88388;Renauvoid;116;88;Vosges;44;Grand Est
88389;Repel;86;88;Vosges;44;Grand Est
88390;Robécourt;108;88;Vosges;44;Grand Est
88391;Rochesson;698;88;Vosges;44;Grand Est
88393;Rollainville;305;88;Vosges;44;Grand Est
88394;Romain-aux-Bois;48;88;Vosges;44;Grand Est
88395;Romont;389;88;Vosges;44;Grand Est
88398;Les Rouges-Eaux;89;88;Vosges;44;Grand Est
88399;Le Roulier;197;88;Vosges;44;Grand Est
88400;Rouvres-en-Xaintois;279;88;Vosges;44;Grand Est
88401;Rouvres-la-Chétive;452;88;Vosges;44;Grand Est
88402;Roville-aux-Chênes;364;88;Vosges;44;Grand Est
88403;Rozerotte;193;88;Vosges;44;Grand Est
88404;Rozières-sur-Mouzon;62;88;Vosges;44;Grand Est
88406;Rugney;136;88;Vosges;44;Grand Est
88407;Ruppes;137;88;Vosges;44;Grand Est
88408;Rupt-sur-Moselle;3491;88;Vosges;44;Grand Est
88409;Saint-Amé;2166;88;Vosges;44;Grand Est
88410;Sainte-Barbe;281;88;Vosges;44;Grand Est
88411;Saint-Baslemont;80;88;Vosges;44;Grand Est
88412;Saint-Benoît-la-Chipotte;420;88;Vosges;44;Grand Est
88413;Saint-Dié-des-Vosges;19748;88;Vosges;44;Grand Est
88415;Saint-Étienne-lès-Remiremont;3838;88;Vosges;44;Grand Est
88416;Saint-Genest;134;88;Vosges;44;Grand Est
88417;Saint-Gorgon;398;88;Vosges;44;Grand Est
88418;Sainte-Hélène;476;88;Vosges;44;Grand Est
88419;Saint-Jean-d'Ormont;124;88;Vosges;44;Grand Est
88421;Saint-Julien;110;88;Vosges;44;Grand Est
88423;Saint-Léonard;1355;88;Vosges;44;Grand Est
88424;Sainte-Marguerite;2322;88;Vosges;44;Grand Est
88425;Saint-Maurice-sur-Mortagne;181;88;Vosges;44;Grand Est
88426;Saint-Maurice-sur-Moselle;1379;88;Vosges;44;Grand Est
88427;Saint-Menge;127;88;Vosges;44;Grand Est
88428;Saint-Michel-sur-Meurthe;1875;88;Vosges;44;Grand Est
88429;Saint-Nabord;4087;88;Vosges;44;Grand Est
88430;Saint-Ouen-lès-Parey;491;88;Vosges;44;Grand Est
88431;Saint-Paul;152;88;Vosges;44;Grand Est
88432;Saint-Pierremont;157;88;Vosges;44;Grand Est
88433;Saint-Prancher;82;88;Vosges;44;Grand Est
88434;Saint-Remimont;229;88;Vosges;44;Grand Est
88435;Saint-Remy;518;88;Vosges;44;Grand Est
88436;Saint-Stail;74;88;Vosges;44;Grand Est
88437;Saint-Vallier;100;88;Vosges;44;Grand Est
88438;La Salle;396;88;Vosges;44;Grand Est
88439;Sanchey;934;88;Vosges;44;Grand Est
88440;Sandaucourt;177;88;Vosges;44;Grand Est
88441;Sans-Vallois;136;88;Vosges;44;Grand Est
88442;Sapois;643;88;Vosges;44;Grand Est
88443;Sartes;101;88;Vosges;44;Grand Est
88444;Le Saulcy;329;88;Vosges;44;Grand Est
88445;Saulcy-sur-Meurthe;2335;88;Vosges;44;Grand Est
88446;Saulxures-lès-Bulgnéville;246;88;Vosges;44;Grand Est
88447;Saulxures-sur-Moselotte;2636;88;Vosges;44;Grand Est
88448;Sauville;186;88;Vosges;44;Grand Est
88449;Savigny;188;88;Vosges;44;Grand Est
88450;Senaide;179;88;Vosges;44;Grand Est
88451;Senones;2466;88;Vosges;44;Grand Est
88452;Senonges;125;88;Vosges;44;Grand Est
88453;Seraumont;47;88;Vosges;44;Grand Est
88454;Sercœur;237;88;Vosges;44;Grand Est
88455;Serécourt;100;88;Vosges;44;Grand Est
88456;Serocourt;92;88;Vosges;44;Grand Est
88457;Sionne;141;88;Vosges;44;Grand Est
88458;Socourt;271;88;Vosges;44;Grand Est
88459;Soncourt;44;88;Vosges;44;Grand Est
88460;Soulosse-sous-Saint-Élophe;644;88;Vosges;44;Grand Est
88461;Suriauville;219;88;Vosges;44;Grand Est
88462;Le Syndicat;1912;88;Vosges;44;Grand Est
88463;Taintrux;1551;88;Vosges;44;Grand Est
88464;Tendon;519;88;Vosges;44;Grand Est
88465;Capavenir Vosges;9033;88;Vosges;44;Grand Est
88466;They-sous-Montfort;127;88;Vosges;44;Grand Est
88467;Thiéfosse;606;88;Vosges;44;Grand Est
88468;Le Thillot;3454;88;Vosges;44;Grand Est
88469;Thiraucourt;99;88;Vosges;44;Grand Est
88470;Le Tholy;1581;88;Vosges;44;Grand Est
88471;Les Thons;106;88;Vosges;44;Grand Est
88472;Thuillières;123;88;Vosges;44;Grand Est
88473;Tignécourt;104;88;Vosges;44;Grand Est
88474;Tilleux;55;88;Vosges;44;Grand Est
88475;Tollaincourt;128;88;Vosges;44;Grand Est
88476;Totainville;124;88;Vosges;44;Grand Est
88477;Trampot;92;88;Vosges;44;Grand Est
88478;Tranqueville-Graux;100;88;Vosges;44;Grand Est
88479;Trémonzey;248;88;Vosges;44;Grand Est
88480;Ubexy;180;88;Vosges;44;Grand Est
88481;Uriménil;1356;88;Vosges;44;Grand Est
88482;Urville;57;88;Vosges;44;Grand Est
88483;Uxegney;2291;88;Vosges;44;Grand Est
88484;Uzemain;1061;88;Vosges;44;Grand Est
88485;La Vacheresse-et-la-Rouillie;129;88;Vosges;44;Grand Est
88486;Vagney;3932;88;Vosges;44;Grand Est
88487;Le Val-d'Ajol;3884;88;Vosges;44;Grand Est
88488;Valfroicourt;244;88;Vosges;44;Grand Est
88489;Valleroy-aux-Saules;264;88;Vosges;44;Grand Est
88490;Valleroy-le-Sec;173;88;Vosges;44;Grand Est
88491;Les Vallois;120;88;Vosges;44;Grand Est
88492;Le Valtin;75;88;Vosges;44;Grand Est
88493;Varmonzey;30;88;Vosges;44;Grand Est
88494;Vaubexy;123;88;Vosges;44;Grand Est
88495;Vaudéville;166;88;Vosges;44;Grand Est
88496;Vaudoncourt;160;88;Vosges;44;Grand Est
88497;Vaxoncourt;464;88;Vosges;44;Grand Est
88498;Vecoux;874;88;Vosges;44;Grand Est
88499;Velotte-et-Tatignécourt;156;88;Vosges;44;Grand Est
88500;Ventron;841;88;Vosges;44;Grand Est
88501;Le Vermont;70;88;Vosges;44;Grand Est
88502;Vervezelle;130;88;Vosges;44;Grand Est
88503;Vexaincourt;161;88;Vosges;44;Grand Est
88504;Vicherey;187;88;Vosges;44;Grand Est
88505;Vienville;127;88;Vosges;44;Grand Est
88506;Vieux-Moulin;328;88;Vosges;44;Grand Est
88507;Villers;217;88;Vosges;44;Grand Est
88508;Ville-sur-Illon;567;88;Vosges;44;Grand Est
88509;Villoncourt;108;88;Vosges;44;Grand Est
88510;Villotte;152;88;Vosges;44;Grand Est
88511;Villouxel;80;88;Vosges;44;Grand Est
88512;Viménil;243;88;Vosges;44;Grand Est
88513;Vincey;2195;88;Vosges;44;Grand Est
88514;Viocourt;159;88;Vosges;44;Grand Est
88515;Vioménil;145;88;Vosges;44;Grand Est
88516;Vittel;5192;88;Vosges;44;Grand Est
88517;Viviers-le-Gras;198;88;Vosges;44;Grand Est
88518;Viviers-lès-Offroicourt;35;88;Vosges;44;Grand Est
88519;La Voivre;692;88;Vosges;44;Grand Est
88520;Les Voivres;315;88;Vosges;44;Grand Est
88521;Vomécourt;286;88;Vosges;44;Grand Est
88522;Vomécourt-sur-Madon;69;88;Vosges;44;Grand Est
88523;Vouxey;142;88;Vosges;44;Grand Est
88524;Vrécourt;380;88;Vosges;44;Grand Est
88525;Vroville;137;88;Vosges;44;Grand Est
88526;Wisembach;403;88;Vosges;44;Grand Est
88527;Xaffévillers;154;88;Vosges;44;Grand Est
88528;Xamontarupt;153;88;Vosges;44;Grand Est
88529;Xaronval;105;88;Vosges;44;Grand Est
88530;Xertigny;2628;88;Vosges;44;Grand Est
88531;Xonrupt-Longemer;1526;88;Vosges;44;Grand Est
88532;Zincourt;86;88;Vosges;44;Grand Est
55001;Abainville;305;55;Meuse;44;Grand Est
55002;Abaucourt-Hautecourt;111;55;Meuse;44;Grand Est
55004;Aincreville;71;55;Meuse;44;Grand Est
55005;Amanty;42;55;Meuse;44;Grand Est
55007;Ambly-sur-Meuse;255;55;Meuse;44;Grand Est
55008;Amel-sur-l'Étang;159;55;Meuse;44;Grand Est
55009;Ancemont;562;55;Meuse;44;Grand Est
55010;Ancerville;2766;55;Meuse;44;Grand Est
55011;Andernay;254;55;Meuse;44;Grand Est
55012;Apremont-la-Forêt;398;55;Meuse;44;Grand Est
55013;Arrancy-sur-Crusne;491;55;Meuse;44;Grand Est
55014;Aubréville;382;55;Meuse;44;Grand Est
55015;Aulnois-en-Perthois;511;55;Meuse;44;Grand Est
55017;Autrécourt-sur-Aire;113;55;Meuse;44;Grand Est
55018;Autréville-Saint-Lambert;41;55;Meuse;44;Grand Est
55021;Avillers-Sainte-Croix;60;55;Meuse;44;Grand Est
55022;Avioth;142;55;Meuse;44;Grand Est
55023;Avocourt;110;55;Meuse;44;Grand Est
55024;Azannes-et-Soumazannes;166;55;Meuse;44;Grand Est
55025;Baâlon;300;55;Meuse;44;Grand Est
55026;Badonvilliers-Gérauvilliers;139;55;Meuse;44;Grand Est
55027;Bannoncourt;153;55;Meuse;44;Grand Est
55028;Bantheville;122;55;Meuse;44;Grand Est
55029;Bar-le-Duc;15221;55;Meuse;44;Grand Est
55031;Baudonvilliers;383;55;Meuse;44;Grand Est
55032;Baudrémont;52;55;Meuse;44;Grand Est
55033;Baulny;15;55;Meuse;44;Grand Est
55034;Bazeilles-sur-Othain;117;55;Meuse;44;Grand Est
55035;Bazincourt-sur-Saulx;147;55;Meuse;44;Grand Est
55036;Beauclair;91;55;Meuse;44;Grand Est
55037;Beaufort-en-Argonne;144;55;Meuse;44;Grand Est
55038;Beaulieu-en-Argonne;35;55;Meuse;44;Grand Est
55039;Beaumont-en-Verdunois;0;55;Meuse;44;Grand Est
55040;Beausite;249;55;Meuse;44;Grand Est
55041;Behonne;618;55;Meuse;44;Grand Est
55042;Belleray;496;55;Meuse;44;Grand Est
55043;Belleville-sur-Meuse;3092;55;Meuse;44;Grand Est
55044;Belrain;37;55;Meuse;44;Grand Est
55045;Belrupt-en-Verdunois;576;55;Meuse;44;Grand Est
55046;Beney-en-Woëvre;133;55;Meuse;44;Grand Est
55047;Béthelainville;176;55;Meuse;44;Grand Est
55048;Béthincourt;36;55;Meuse;44;Grand Est
55049;Beurey-sur-Saulx;412;55;Meuse;44;Grand Est
55050;Bezonvaux;0;55;Meuse;44;Grand Est
55051;Biencourt-sur-Orge;122;55;Meuse;44;Grand Est
55053;Billy-sous-Mangiennes;374;55;Meuse;44;Grand Est
55054;Bislée;61;55;Meuse;44;Grand Est
55055;Blanzée;17;55;Meuse;44;Grand Est
55057;Boinville-en-Woëvre;70;55;Meuse;44;Grand Est
55058;Boncourt-sur-Meuse;329;55;Meuse;44;Grand Est
55059;Bonnet;205;55;Meuse;44;Grand Est
55060;Bonzée;353;55;Meuse;44;Grand Est
55061;Le Bouchon-sur-Saulx;247;55;Meuse;44;Grand Est
55062;Bouconville-sur-Madt;111;55;Meuse;44;Grand Est
55063;Bouligny;2605;55;Meuse;44;Grand Est
55064;Bouquemont;113;55;Meuse;44;Grand Est
55065;Boureuilles;119;55;Meuse;44;Grand Est
55066;Bovée-sur-Barboure;150;55;Meuse;44;Grand Est
55067;Boviolles;95;55;Meuse;44;Grand Est
55068;Brabant-en-Argonne;105;55;Meuse;44;Grand Est
55069;Brabant-le-Roi;232;55;Meuse;44;Grand Est
55070;Brabant-sur-Meuse;125;55;Meuse;44;Grand Est
55071;Brandeville;186;55;Meuse;44;Grand Est
55072;Braquis;124;55;Meuse;44;Grand Est
55073;Bras-sur-Meuse;705;55;Meuse;44;Grand Est
55075;Brauvilliers;166;55;Meuse;44;Grand Est
55076;Bréhéville;173;55;Meuse;44;Grand Est
55077;Breux;257;55;Meuse;44;Grand Est
55078;Brieulles-sur-Meuse;325;55;Meuse;44;Grand Est
55079;Brillon-en-Barrois;659;55;Meuse;44;Grand Est
55080;Brixey-aux-Chanoines;85;55;Meuse;44;Grand Est
55081;Brizeaux;58;55;Meuse;44;Grand Est
55082;Brocourt-en-Argonne;47;55;Meuse;44;Grand Est
55083;Brouennes;148;55;Meuse;44;Grand Est
55084;Broussey-en-Blois;57;55;Meuse;44;Grand Est
55085;Broussey-Raulecourt;278;55;Meuse;44;Grand Est
55087;Bure;83;55;Meuse;44;Grand Est
55088;Burey-en-Vaux;155;55;Meuse;44;Grand Est
55089;Burey-la-Côte;88;55;Meuse;44;Grand Est
55093;Buxières-sous-les-Côtes;287;55;Meuse;44;Grand Est
55094;Buzy-Darmont;564;55;Meuse;44;Grand Est
55095;Cesse;119;55;Meuse;44;Grand Est
55096;Chaillon;111;55;Meuse;44;Grand Est
55097;Chalaines;323;55;Meuse;44;Grand Est
55099;Champneuville;120;55;Meuse;44;Grand Est
55100;Champougny;93;55;Meuse;44;Grand Est
55101;Chardogne;308;55;Meuse;44;Grand Est
55102;Charny-sur-Meuse;522;55;Meuse;44;Grand Est
55103;Charpentry;22;55;Meuse;44;Grand Est
55104;Chassey-Beaupré;93;55;Meuse;44;Grand Est
55105;Châtillon-sous-les-Côtes;174;55;Meuse;44;Grand Est
55106;Chattancourt;182;55;Meuse;44;Grand Est
55107;Chaumont-devant-Damvillers;48;55;Meuse;44;Grand Est
55108;Chaumont-sur-Aire;133;55;Meuse;44;Grand Est
55109;Chauvency-le-Château;249;55;Meuse;44;Grand Est
55110;Chauvency-Saint-Hubert;249;55;Meuse;44;Grand Est
55111;Chauvoncourt;453;55;Meuse;44;Grand Est
55113;Cheppy;146;55;Meuse;44;Grand Est
55114;Chonville-Malaumont;215;55;Meuse;44;Grand Est
55115;Cierges-sous-Montfaucon;55;55;Meuse;44;Grand Est
55116;Le Claon;60;55;Meuse;44;Grand Est
55117;Clermont-en-Argonne;1491;55;Meuse;44;Grand Est
55118;Cléry-le-Grand;90;55;Meuse;44;Grand Est
55119;Cléry-le-Petit;185;55;Meuse;44;Grand Est
55120;Combles-en-Barrois;814;55;Meuse;44;Grand Est
55121;Combres-sous-les-Côtes;118;55;Meuse;44;Grand Est
55122;Commercy;5673;55;Meuse;44;Grand Est
55123;Les Hauts-de-Chée;739;55;Meuse;44;Grand Est
55124;Consenvoye;306;55;Meuse;44;Grand Est
55125;Contrisson;815;55;Meuse;44;Grand Est
55127;Courcelles-en-Barrois;37;55;Meuse;44;Grand Est
55128;Courcelles-sur-Aire;40;55;Meuse;44;Grand Est
55129;Courouvre;33;55;Meuse;44;Grand Est
55132;Cousances-les-Forges;1700;55;Meuse;44;Grand Est
55133;Couvertpuis;88;55;Meuse;44;Grand Est
55134;Couvonges;158;55;Meuse;44;Grand Est
55137;Cuisy;48;55;Meuse;44;Grand Est
55138;Culey;146;55;Meuse;44;Grand Est
55139;Cumières-le-Mort-Homme;0;55;Meuse;44;Grand Est
55140;Cunel;13;55;Meuse;44;Grand Est
55141;Dagonville;84;55;Meuse;44;Grand Est
55142;Dainville-Bertheléville;119;55;Meuse;44;Grand Est
55143;Damloup;133;55;Meuse;44;Grand Est
55144;Dammarie-sur-Saulx;440;55;Meuse;44;Grand Est
55145;Damvillers;652;55;Meuse;44;Grand Est
55146;Dannevoux;227;55;Meuse;44;Grand Est
55148;Delouze-Rosières;117;55;Meuse;44;Grand Est
55149;Delut;128;55;Meuse;44;Grand Est
55150;Demange-Baudignécourt;570;55;Meuse;44;Grand Est
55153;Dieppe-sous-Douaumont;186;55;Meuse;44;Grand Est
55154;Dieue-sur-Meuse;1447;55;Meuse;44;Grand Est
55155;Dombasle-en-Argonne;415;55;Meuse;44;Grand Est
55156;Dombras;136;55;Meuse;44;Grand Est
55157;Dommartin-la-Montagne;51;55;Meuse;44;Grand Est
55158;Dommary-Baroncourt;751;55;Meuse;44;Grand Est
55159;Dompcevrin;315;55;Meuse;44;Grand Est
55160;Dompierre-aux-Bois;40;55;Meuse;44;Grand Est
55162;Domremy-la-Canne;36;55;Meuse;44;Grand Est
55163;Doncourt-aux-Templiers;67;55;Meuse;44;Grand Est
55165;Doulcon;455;55;Meuse;44;Grand Est
55166;Dugny-sur-Meuse;1294;55;Meuse;44;Grand Est
55167;Dun-sur-Meuse;665;55;Meuse;44;Grand Est
55168;Duzey;42;55;Meuse;44;Grand Est
55169;Écouviez;506;55;Meuse;44;Grand Est
55170;Écurey-en-Verdunois;127;55;Meuse;44;Grand Est
55171;Eix;254;55;Meuse;44;Grand Est
55172;Les Éparges;69;55;Meuse;44;Grand Est
55173;Épiez-sur-Meuse;41;55;Meuse;44;Grand Est
55174;Épinonville;70;55;Meuse;44;Grand Est
55175;Érize-la-Brûlée;189;55;Meuse;44;Grand Est
55177;Érize-la-Petite;59;55;Meuse;44;Grand Est
